Date,Category,Brand,Day_of_Week,Holiday_Indicator,Past_Purchase_Trends,Price,Discount,Competitor_Price,Sales_Quantity
13/05/21,Automotive,BrandA,3,0,54.5,160.13,25.49,238.41,160
5/5/2021,Automotive,BrandA,2,0,19.7,359.37,32.94,63.29,452
1/5/2021,Automotive,BrandA,5,0,76.1,397.63,28.97,85.48,219
23/04/21,Automotive,BrandA,4,0,39.6,438.95,30.16,67.54,281
23/04/21,Automotive,BrandA,4,0,91.1,151.05,37.56,436.81,347
11/4/2021,Automotive,BrandA,6,1,17.8,490.9,44.5,50.33,420
7/4/2021,Automotive,BrandA,2,0,55.7,415.43,6.61,381.83,80
3/4/2021,Automotive,BrandA,5,0,74.1,330.31,19.47,109.96,254
3/4/2021,Automotive,BrandA,5,0,57.6,435.5,34.22,385.69,380
3/4/2021,Automotive,BrandA,5,0,68.5,360.25,21.18,96.31,365
30/03/21,Automotive,BrandA,1,0,65.7,284.39,41.42,310.33,151
22/03/21,Automotive,BrandA,0,0,17.8,100.21,15.93,384.08,251
14/03/21,Automotive,BrandA,6,1,79,481.08,9.44,352.01,274
14/03/21,Automotive,BrandA,6,1,31.3,373.49,41.88,287.82,114
6/3/2021,Automotive,BrandA,5,0,56,300.15,14.66,164.22,444
6/3/2021,Automotive,BrandA,5,0,60.9,177.14,42.31,72.35,124
2/3/2021,Automotive,BrandA,1,0,71.1,163.47,5.75,407.34,207
26/02/21,Automotive,BrandA,4,0,50.9,248.33,26.52,100.21,489
26/02/21,Automotive,BrandA,4,0,7.2,302.17,38.76,150.34,499
22/02/21,Automotive,BrandA,0,0,39.9,51.46,23.94,158.6,370
22/02/21,Automotive,BrandA,0,0,53.1,419.31,36.99,235.41,277
18/02/21,Automotive,BrandA,3,0,51.2,322.69,38.51,385.04,29
14/02/21,Automotive,BrandA,6,1,84.2,252.85,7.02,120.83,41
14/02/21,Automotive,BrandA,6,1,62.2,277.55,37.9,352.41,
25/01/21,Automotive,BrandA,0,0,5.9,274.52,18.08,219.15,281
25/01/21,Automotive,BrandA,0,0,94.9,273.1,31.94,350.82,284
21/01/21,Automotive,BrandA,3,0,7.7,103.51,11.53,430.57,225
22/09/24,Automotive,BrandB,6,1,43.3,138.6,28.39,42.49,355
22/09/24,Automotive,BrandB,6,1,17.1,128.2,14.3,353.27,394
10/9/2024,Automotive,BrandB,1,0,39.6,136.55,6.71,139.6,27
10/9/2024,Automotive,BrandB,1,0,46.7,430.52,23.54,431.97,496
6/9/2024,Automotive,BrandB,4,0,47.9,194.92,37.86,458.14,195
6/9/2024,Automotive,BrandB,4,0,84.9,330.78,10.03,469.79,16
6/9/2024,Automotive,BrandB,4,0,93.8,124.22,5.92,267.4,276
6/9/2024,Automotive,BrandB,4,0,67.5,125.54,42.68,198.96,110
2/9/2024,Automotive,BrandB,0,0,20.4,176.18,45.1,110.21,66
29/08/24,Automotive,BrandB,3,0,93.9,302.24,19.55,226.18,62
29/08/24,Automotive,BrandB,3,0,50.6,242.65,27.61,213.46,66
25/08/24,Automotive,BrandB,6,1,16,237.26,16.03,396.07,150
21/08/24,Automotive,BrandB,2,0,25.9,470.63,33.75,435.48,460
13/08/24,Automotive,BrandB,1,0,48.5,243.85,34.53,402.42,421
13/08/24,Automotive,BrandB,1,0,41.3,439.22,39.59,322.72,166
13/08/24,Automotive,BrandB,1,0,10.8,75.45,45.66,247.87,57
1/8/2024,Automotive,BrandB,3,0,46.5,469.01,45.31,126.23,248
1/8/2024,Automotive,BrandB,3,0,22.2,124.92,35.2,222.21,174
28/07/24,Automotive,BrandB,6,1,63.2,316.32,24.92,208.32,218
24/07/24,Automotive,BrandB,2,0,27.6,418.36,27.22,357.25,73
20/07/24,Automotive,BrandB,5,0,88.2,239.03,49.27,412.86,179
8/7/2024,Automotive,BrandB,0,0,24.3,414.93,29.76,309.49,484
4/7/2024,Automotive,BrandB,3,0,10.9,50.2,32.4,320.57,445
30/06/24,Automotive,BrandB,6,1,96,52.76,27.03,318.11,25
22/06/24,Automotive,BrandB,5,0,13.4,428.18,9.21,232.61,262
18/06/24,Automotive,BrandB,1,0,33.5,213.77,36.84,374.69,60
14/06/24,Automotive,BrandB,4,0,31.6,443.58,30.86,245.57,192
14/06/24,Automotive,BrandB,4,0,79,146.25,32.05,239.58,401
2/6/2024,Automotive,BrandB,6,1,29,290.24,47.39,114.25,363
2/6/2024,Automotive,BrandB,6,1,61.1,220.28,33.74,217.46,65
25/05/24,Automotive,BrandB,5,0,39.5,442,15.6,335.93,209
25/05/24,Automotive,BrandB,5,0,56.2,447.18,44.3,168.18,61
21/05/24,Automotive,BrandB,1,0,11.9,389.64,35.36,92.59,449
13/05/24,Automotive,BrandB,0,0,94.3,292.87,34.36,392.97,371
13/05/24,Automotive,BrandB,0,0,35.7,103.11,23.07,308.15,
5/5/2024,Automotive,BrandB,6,1,11.3,96.95,17.99,149.68,458
5/5/2024,Automotive,BrandB,6,1,21.5,165.17,41.85,138.61,229
27/04/24,Automotive,BrandB,5,0,30.3,410.39,19.92,140.26,126
23/04/24,Automotive,BrandB,1,0,50.7,143.96,41.25,412.6,225
19/04/24,Automotive,BrandB,4,0,85.2,462.1,10.51,331.51,458
19/04/24,Automotive,BrandB,4,0,92.8,283.98,46.74,191.22,304
15/04/24,Automotive,BrandB,0,0,48.2,187.55,35.47,240.05,205
11/4/2024,Automotive,BrandB,3,0,67.7,432.86,19.87,44.65,225
7/4/2024,Automotive,BrandB,6,1,83.5,178.34,19.25,404.56,311
7/4/2024,Automotive,BrandB,6,1,6,404.54,46.54,478.18,487
3/4/2024,Automotive,BrandB,2,0,69.7,84.81,5.66,445.61,146
30/03/24,Automotive,BrandB,5,0,49.8,207.31,39.81,77.09,359
22/03/24,Automotive,BrandB,4,0,51.2,59.77,31.04,96.84,93
22/03/24,Automotive,BrandB,4,0,85.4,370.92,22.13,258.26,335
22/03/24,Automotive,BrandB,4,0,31,305.09,19.11,283.97,
22/03/24,Automotive,BrandB,4,0,47.5,80.89,29.01,281.64,209
18/03/24,Automotive,BrandB,0,0,93.4,56.69,34.14,403.1,32
18/03/24,Automotive,BrandB,0,0,18.9,178.45,28.14,185.95,295
14/03/24,Automotive,BrandB,3,0,67,91.36,16.19,458.9,168
14/03/24,Automotive,BrandB,3,0,68.5,326.47,47.77,273.78,413
14/03/24,Automotive,BrandB,3,0,91.9,272.51,23.26,88.93,379
10/3/2024,Automotive,BrandB,6,1,98.1,106.1,45.98,216.78,189
10/3/2024,Automotive,BrandB,6,1,5.6,467.55,46.48,335.61,457
6/3/2024,Automotive,BrandB,2,0,26.3,335.97,25.93,56.46,238
6/3/2024,Automotive,BrandB,2,0,24.9,50.72,26.55,317.76,55
27/02/24,Automotive,BrandB,1,0,65.6,197.14,31.55,271.86,266
23/02/24,Automotive,BrandB,4,0,79.6,110.58,35.27,208.9,491
19/02/24,Automotive,BrandB,0,0,97.1,363.13,35.82,82.45,49
11/2/2024,Automotive,BrandB,6,1,17.6,417.68,25.35,304.13,242
11/2/2024,Automotive,BrandB,6,1,19.2,323.09,26.48,209.22,308
11/2/2024,Automotive,BrandB,6,1,48,358.47,29.43,413.84,
11/2/2024,Automotive,BrandB,6,1,42.1,472.76,17.02,86.61,445
7/2/2024,Automotive,BrandB,2,0,99.8,499.5,10.21,252.62,37
3/2/2024,Automotive,BrandB,5,0,6.4,240.86,30.3,146.16,82
3/2/2024,Automotive,BrandB,5,0,21.7,364.82,9.88,137.56,77
3/2/2024,Automotive,BrandB,5,0,57.1,478.95,27.36,139.23,96
3/2/2024,Automotive,BrandB,5,0,45.5,407.08,15.88,163.09,393
22/01/24,Automotive,BrandB,0,0,83.4,170.99,44.63,342.37,103
22/01/24,Automotive,BrandB,0,0,38,238.01,39.22,426.92,280
10/1/2024,Automotive,BrandB,2,0,41.3,491.23,48.65,347.93,241
2/1/2024,Automotive,BrandB,1,0,30.6,154.41,7.29,470.48,152
2/1/2024,Automotive,BrandB,1,0,8.7,77.37,28.03,67.26,376
29/12/23,Automotive,BrandB,4,0,29.3,286.52,29.36,278.29,459
25/12/23,Automotive,BrandB,0,0,90,80.72,14.59,53.33,
13/12/23,Automotive,BrandB,2,0,54.5,59.65,13.06,406.31,346
13/12/23,Automotive,BrandB,2,0,92.4,288.92,44.47,306.04,391
9/12/2023,Automotive,BrandB,5,0,90.5,407.77,23.23,461.92,190
27/11/23,Automotive,BrandB,0,0,68.5,475.17,16.45,318.6,405
27/11/23,Automotive,BrandB,0,0,49.9,491.39,26.58,141.38,194
27/11/23,Automotive,BrandB,0,0,74.9,230.75,38.39,311.19,380
19/11/23,Automotive,BrandB,6,1,78.8,422.9,26.18,379.07,289
19/11/23,Automotive,BrandB,6,1,19.8,57.47,42.76,133.32,70
15/11/23,Automotive,BrandB,2,0,17.4,338.6,46.47,432.35,409
15/11/23,Automotive,BrandB,2,0,37.2,453.82,37.78,211.93,424
15/11/23,Automotive,BrandB,2,0,57.8,489.63,7.98,226.8,52
7/11/2023,Automotive,BrandB,1,0,57,223.34,16.22,187.38,485
7/11/2023,Automotive,BrandB,1,0,48.3,146.29,5.95,104.99,408
7/11/2023,Automotive,BrandB,1,0,14.9,77.46,27.52,163.19,479
7/11/2023,Automotive,BrandB,1,0,41.6,475.74,26.28,405.31,475
30/10/23,Automotive,BrandB,0,0,54.9,351.39,24.39,445.95,353
30/10/23,Automotive,BrandB,0,0,45.9,359.39,6.15,319.17,218
26/10/23,Automotive,BrandB,3,0,88.8,153.73,11.07,444.71,355
22/10/23,Automotive,BrandB,6,1,66.8,361.92,48.85,360.7,125
18/10/23,Automotive,BrandB,2,0,43.5,396.16,10.67,188.89,10
18/10/23,Automotive,BrandB,2,0,96,137.43,34.16,139.29,110
14/10/23,Automotive,BrandB,5,0,18.5,341.79,27.07,275.44,435
10/10/2023,Automotive,BrandB,1,0,69.3,284.1,10.17,72.97,320
6/10/2023,Automotive,BrandB,4,0,60.6,401.02,17.96,375.76,93
2/10/2023,Automotive,BrandB,0,0,87.1,388.72,25.06,247.5,333
2/10/2023,Automotive,BrandB,0,0,7.7,130.51,36.9,418.17,319
28/09/23,Automotive,BrandB,3,0,35.5,60.76,19.12,452.02,198
20/09/23,Automotive,BrandB,2,0,52.7,463.74,23.27,363.58,116
20/09/23,Automotive,BrandB,2,0,63.8,186.97,41.66,364.81,58
16/09/23,Automotive,BrandB,5,0,60.2,385.99,24.38,150.5,235
12/9/2023,Automotive,BrandB,1,0,53.9,351.53,43,351,421
8/9/2023,Automotive,BrandB,4,0,86,403.35,30.51,106.63,37
8/9/2023,Automotive,BrandB,4,0,25.1,351.48,15.74,444.12,426
8/9/2023,Automotive,BrandB,4,0,65.3,365.01,27.49,302.44,298
8/9/2023,Automotive,BrandB,4,0,60.6,475.82,15.2,283.42,104
4/9/2023,Automotive,BrandB,0,0,10.8,144.88,38.72,332.15,14
4/9/2023,Automotive,BrandB,0,0,90.8,275.4,21.67,224.9,125
31/08/23,Automotive,BrandB,3,0,54.7,396.21,15.42,97.76,467
23/08/23,Automotive,BrandB,2,0,84.4,426.61,22.36,351.74,118
23/08/23,Automotive,BrandB,2,0,19.2,423.22,34.55,346.83,476
23/08/23,Automotive,BrandB,2,0,78.6,462.48,21.22,208.95,271
11/8/2023,Automotive,BrandB,4,0,14.8,173.48,43.34,233.04,41
11/8/2023,Automotive,BrandB,4,0,58.6,241.86,18.53,368.68,
3/8/2023,Automotive,BrandB,3,0,66,146.86,37.08,334.11,347
30/07/23,Automotive,BrandB,6,1,86.1,273.49,35.89,248.98,256
30/07/23,Automotive,BrandB,6,1,21.5,368.09,44.76,244.13,458
30/07/23,Automotive,BrandB,6,1,20.2,177.32,45.87,324.93,162
30/07/23,Automotive,BrandB,6,1,44.7,396.28,42.9,419.2,219
26/07/23,Automotive,BrandB,2,0,22.7,169.94,21.3,47.16,39
26/07/23,Automotive,BrandB,2,0,89.3,427.28,47.15,357.39,31
22/07/23,Automotive,BrandB,5,0,73.7,52.65,8.16,57.11,29
18/07/23,Automotive,BrandB,1,0,42,242.82,28.98,479.29,489
18/07/23,Automotive,BrandB,1,0,23.7,408.02,48.66,431.52,106
14/07/23,Automotive,BrandB,4,0,79.1,449,5.22,422.76,358
6/7/2023,Automotive,BrandB,3,0,48.2,469.73,28.05,65.25,168
20/06/23,Automotive,BrandB,1,0,8.5,219.32,33.23,450.93,495
20/06/23,Automotive,BrandB,1,0,45.8,228.66,35.13,56.73,422
12/6/2023,Automotive,BrandB,0,0,90.1,68.05,46.12,147.1,118
19/05/23,Automotive,BrandB,4,0,35.7,250.16,12.39,192.49,201
7/5/2023,Automotive,BrandB,6,1,89.1,430.42,35.42,237.88,166
3/5/2023,Automotive,BrandB,2,0,86.6,415.35,21.45,72.02,265
25/04/23,Automotive,BrandB,1,0,59.5,351.26,29.9,53.89,468
21/04/23,Automotive,BrandB,4,0,28.2,146.63,45.86,469.63,315
21/04/23,Automotive,BrandB,4,0,12.7,127.19,30.76,251.67,259
21/04/23,Automotive,BrandB,4,0,62.5,367.11,27.15,111.75,164
21/04/23,Automotive,BrandB,4,0,62.4,362.2,21.38,95.54,463
17/04/23,Automotive,BrandB,0,0,99.9,177.77,31.88,56.01,81
13/04/23,Automotive,BrandB,3,0,31.7,63.99,14.85,300.1,74
13/04/23,Automotive,BrandB,3,0,11.6,497.03,27.08,328.59,481
13/04/23,Automotive,BrandB,3,0,85.3,459.65,29.19,126.51,282
9/4/2023,Automotive,BrandB,6,1,66.1,330.26,30.66,312.89,203
9/4/2023,Automotive,BrandB,6,1,73.2,472.4,25.31,404.68,200
5/4/2023,Automotive,BrandB,2,0,93,356.11,22.11,148.89,27
5/4/2023,Automotive,BrandB,2,0,90.1,81.02,23.89,154.33,313
5/4/2023,Automotive,BrandB,2,0,66.8,420.71,48.71,194.39,36
5/4/2023,Automotive,BrandB,2,0,74.7,262.74,33.68,396.67,423
1/4/2023,Automotive,BrandB,5,0,60.4,210.64,19.35,178.72,143
28/03/23,Automotive,BrandB,1,0,29.3,445.33,30.01,267.09,261
28/03/23,Automotive,BrandB,1,0,60.7,298.25,28.88,432.16,81
28/03/23,Automotive,BrandB,1,0,21.2,479.09,36.16,468.24,396
24/03/23,Automotive,BrandB,4,0,27,379.67,41.03,166.82,53
24/03/23,Automotive,BrandB,4,0,39.5,408.01,23.51,190.51,
20/03/23,Automotive,BrandB,0,0,54,413.27,21.54,237.87,240
16/03/23,Automotive,BrandB,3,0,38.7,447.3,45.75,458.96,
12/3/2023,Automotive,BrandB,6,1,88,172.75,32.43,456.28,82
12/3/2023,Automotive,BrandB,6,1,30.6,286.34,22.2,53,222
8/3/2023,Automotive,BrandB,2,0,75.1,68.04,22.24,62.9,171
8/3/2023,Automotive,BrandB,2,0,91.2,122.29,27.37,322.45,467
8/3/2023,Automotive,BrandB,2,0,50.6,374.84,39.94,191.95,77
4/3/2023,Automotive,BrandB,5,0,6.8,486.05,40.28,294.5,474
28/02/23,Automotive,BrandB,1,0,49.7,313.2,41.99,265.03,485
28/02/23,Automotive,BrandB,1,0,73.4,202.53,41.79,140.11,334
24/02/23,Automotive,BrandB,4,0,10.6,195.78,41.7,295.52,239
24/02/23,Automotive,BrandB,4,0,81.3,85.65,18.34,298.9,392
24/02/23,Automotive,BrandB,4,0,49,192.71,24.22,234.48,444
24/02/23,Automotive,BrandB,4,0,54.4,490.73,21.94,357.42,289
20/02/23,Automotive,BrandB,0,0,59.6,178.39,22.61,256.77,461
12/2/2023,Automotive,BrandB,6,1,74.4,469.96,9.19,340.43,64
8/2/2023,Automotive,BrandB,2,0,14.9,97.48,36.16,93.47,83
8/2/2023,Automotive,BrandB,2,0,14.8,271.73,48.61,221.06,394
8/2/2023,Automotive,BrandB,2,0,53.1,383.95,6.49,180.5,271
4/2/2023,Automotive,BrandB,5,0,63.1,272.34,37.42,326.69,146
4/2/2023,Automotive,BrandB,5,0,63.1,266.07,13.93,274,351
27/01/23,Automotive,BrandB,4,0,48.5,222.93,43.18,55.52,286
27/01/23,Automotive,BrandB,4,0,83.6,319.12,49.78,268.01,404
11/1/2023,Automotive,BrandB,2,0,13.6,266.38,8.23,456.21,94
3/1/2023,Automotive,BrandB,1,0,20.9,309.99,43.54,265.05,127
22/12/22,Automotive,BrandB,3,0,10,387.34,23.01,160.75,422
14/12/22,Automotive,BrandB,2,0,33,140.38,41.68,43.01,430
10/12/2022,Automotive,BrandB,5,0,77.4,135.71,47.4,163.26,345
6/12/2022,Automotive,BrandB,1,0,56.3,185.53,21.58,225.68,173
2/12/2022,Automotive,BrandB,4,0,43.6,324.4,35.98,441.06,29
2/12/2022,Automotive,BrandB,4,0,10.7,77.33,20.94,185.35,199
28/11/22,Automotive,BrandB,0,0,85.7,336.2,21.54,265.17,394
28/11/22,Automotive,BrandB,0,0,66.5,113.85,31.58,295.11,381
24/11/22,Automotive,BrandB,3,0,13.5,133.14,22.05,68.45,193
20/11/22,Automotive,BrandB,6,1,14.9,430.88,9.4,192.29,195
20/11/22,Automotive,BrandB,6,1,25,490.53,37.41,205.24,345
16/11/22,Automotive,BrandB,2,0,37.3,499.35,16.77,440.62,132
12/11/2022,Automotive,BrandB,5,0,33.3,352.16,5.41,83.01,306
4/11/2022,Automotive,BrandB,4,0,34.4,177.36,42.65,199.01,139
23/10/22,Automotive,BrandB,6,1,54.4,254.74,17.03,218.23,460
19/10/22,Automotive,BrandB,2,0,13.4,410.31,33.92,230.81,13
15/10/22,Automotive,BrandB,5,0,86.3,202.63,8.32,214.41,395
7/10/2022,Automotive,BrandB,4,0,36.8,282.77,7.27,92.23,70
7/10/2022,Automotive,BrandB,4,0,16.4,428.93,37.57,323.16,127
7/10/2022,Automotive,BrandB,4,0,46,104.81,20.62,451.79,150
3/10/2022,Automotive,BrandB,0,0,60.6,348.87,18.76,276.64,314
29/09/22,Automotive,BrandB,3,0,20.5,207.22,26.91,190.59,156
29/09/22,Automotive,BrandB,3,0,68.2,175.14,36.1,78.3,419
29/09/22,Automotive,BrandB,3,0,14.3,231.56,44.2,378.67,344
29/09/22,Automotive,BrandB,3,0,97.5,142.99,42.62,436.83,261
29/09/22,Automotive,BrandB,3,0,9.6,133.52,48.14,142.75,396
25/09/22,Automotive,BrandB,6,1,13.9,449.33,29.43,168.48,267
21/09/22,Automotive,BrandB,2,0,6.3,54.85,39.82,154.61,490
17/09/22,Automotive,BrandB,5,0,31,110.56,44.89,364.69,
17/09/22,Automotive,BrandB,5,0,78.4,211.85,12.08,63.7,174
13/09/22,Automotive,BrandB,1,0,91.1,71.82,25.32,190.18,103
13/09/22,Automotive,BrandB,1,0,75.7,277.02,10.88,91.82,236
13/09/22,Automotive,BrandB,1,0,74.6,424.3,9.83,326.75,499
9/9/2022,Automotive,BrandB,4,0,93,356.88,27.76,447.54,367
1/9/2022,Automotive,BrandB,3,0,7.4,81.04,29.86,476.91,320
20/08/22,Automotive,BrandB,5,0,43.2,156.64,43.48,111.37,389
20/08/22,Automotive,BrandB,5,0,55.4,385.2,49.12,132.67,259
16/08/22,Automotive,BrandB,1,0,40.4,261.77,46.21,388.97,178
16/08/22,Automotive,BrandB,1,0,37.8,408.89,13.22,460.16,368
16/08/22,Automotive,BrandB,1,0,82.2,475.05,44.34,116.74,234
8/8/2022,Automotive,BrandB,0,0,76,97.08,48,81.69,153
8/8/2022,Automotive,BrandB,0,0,86.7,466.3,29.62,45.47,136
31/07/22,Automotive,BrandB,6,1,80.8,364.07,17.57,379.88,303
23/07/22,Automotive,BrandB,5,0,74.9,184.93,17.26,89.85,378
19/07/22,Automotive,BrandB,1,0,96.2,239.01,24.4,194.79,146
19/07/22,Automotive,BrandB,1,0,27.9,159.08,38.42,255.67,37
19/07/22,Automotive,BrandB,1,0,91.8,76.78,32.64,370.87,99
15/07/22,Automotive,BrandB,4,0,52.8,325.01,11.54,431.97,36
7/7/2022,Automotive,BrandB,3,0,68.5,492.21,19.43,123.73,219
7/7/2022,Automotive,BrandB,3,0,67.4,343.52,30.4,414.04,259
7/7/2022,Automotive,BrandB,3,0,30.2,308.78,6.86,403.99,64
29/06/22,Automotive,BrandB,2,0,33.6,179.04,23.96,316.45,71
29/06/22,Automotive,BrandB,2,0,79.8,286.05,9.76,54.35,356
29/06/22,Automotive,BrandB,2,0,12.1,436.84,36.54,180.19,85
29/06/22,Automotive,BrandB,2,0,64.4,135.03,26.94,181.32,
25/06/22,Automotive,BrandB,5,0,22.9,68.31,43.39,56.06,435
17/06/22,Automotive,BrandB,4,0,90.2,50.43,44.36,297.83,355
9/6/2022,Automotive,BrandB,3,0,16.9,143.71,36.85,48.62,346
9/6/2022,Automotive,BrandB,3,0,77.1,199.58,22.71,326.82,191
5/6/2022,Automotive,BrandB,6,1,92.2,296.56,49.86,199.55,337
5/6/2022,Automotive,BrandB,6,1,35.2,343.3,7.98,447.21,229
28/05/22,Automotive,BrandB,5,0,39.9,378.45,43.66,288.67,338
24/05/22,Automotive,BrandB,1,0,94.3,478.09,32.85,418.65,365
20/05/22,Automotive,BrandB,4,0,50,479.7,7.44,84.63,30
8/5/2022,Automotive,BrandB,6,1,72.8,254.98,6.26,404.97,23
4/5/2022,Automotive,BrandB,2,0,78.2,211.15,30.12,214.47,10
26/04/22,Automotive,BrandB,1,0,62.1,235.46,24.66,428.03,271
22/04/22,Automotive,BrandB,4,0,75.7,477.41,6.17,148.96,178
22/04/22,Automotive,BrandB,4,0,54.2,238.41,46.59,242.41,98
18/04/22,Automotive,BrandB,0,0,92.6,226.62,16.26,387.05,267
18/04/22,Automotive,BrandB,0,0,78.6,455.04,27.97,156.34,277
18/04/22,Automotive,BrandB,0,0,79.1,489.57,31.96,322.57,433
18/04/22,Automotive,BrandB,0,0,5.2,349.11,33.92,419.46,87
10/4/2022,Automotive,BrandB,6,1,26.4,427.6,46.45,239.12,222
6/4/2022,Automotive,BrandB,2,0,32.9,89.74,39.92,127.71,449
6/4/2022,Automotive,BrandB,2,0,18.3,143.87,22.17,431.31,381
2/4/2022,Automotive,BrandB,5,0,39.3,137.48,5.44,406.23,313
2/4/2022,Automotive,BrandB,5,0,85.2,281.58,27.01,434.32,264
2/4/2022,Automotive,BrandB,5,0,26.9,380.42,7.26,340.32,485
2/4/2022,Automotive,BrandB,5,0,5.6,397.69,14.21,381.35,203
29/03/22,Automotive,BrandB,1,0,8.8,343.97,47.77,409.28,446
29/03/22,Automotive,BrandB,1,0,26.2,297.54,49.21,130.13,225
21/03/22,Automotive,BrandB,0,0,45,466.81,21.18,241.29,165
17/03/22,Automotive,BrandB,3,0,65.6,273.06,27.69,173.93,310
17/03/22,Automotive,BrandB,3,0,98.1,408.37,11.73,240.45,372
13/03/22,Automotive,BrandB,6,1,88.1,437.49,27.98,83.03,264
13/03/22,Automotive,BrandB,6,1,20.7,460.23,18.2,226.28,127
5/3/2022,Automotive,BrandB,5,0,22.1,355.12,7.38,349.35,263
5/3/2022,Automotive,BrandB,5,0,6.6,363.19,42.05,438.64,446
21/02/22,Automotive,BrandB,0,0,75.8,359.56,13.12,119.54,390
21/02/22,Automotive,BrandB,0,0,60,396.95,39.05,220.9,325
21/02/22,Automotive,BrandB,0,0,67.1,477.14,29.59,361.85,43
17/02/22,Automotive,BrandB,3,0,99.4,264.32,25.04,67.7,248
13/02/22,Automotive,BrandB,6,1,16.3,209.09,14.66,135.18,
13/02/22,Automotive,BrandB,6,1,57,190.96,29.07,178.41,279
1/2/2022,Automotive,BrandB,1,0,11.8,317.54,25.48,469.96,335
1/2/2022,Automotive,BrandB,1,0,33.2,326.98,10.07,56.91,494
24/01/22,Automotive,BrandB,0,0,14.2,439.21,6.45,412.45,395
12/1/2022,Automotive,BrandB,2,0,52.2,173,17.76,195.78,417
12/1/2022,Automotive,BrandB,2,0,48,418.06,43.26,239.94,246
8/1/2022,Automotive,BrandB,5,0,22.7,442.75,37.17,86.98,335
8/1/2022,Automotive,BrandB,5,0,22.7,171.37,38.76,478.28,142
4/1/2022,Automotive,BrandB,1,0,8.2,127.44,8.06,71.8,272
27/12/21,Automotive,BrandB,0,0,53.1,59.39,11.2,373.8,378
23/12/21,Automotive,BrandB,3,0,80.7,479.55,9.83,359.03,365
19/12/21,Automotive,BrandB,6,1,12,109.19,37.33,280.31,280
15/12/21,Automotive,BrandB,2,0,86.7,485.88,40.95,108.76,133
15/12/21,Automotive,BrandB,2,0,43.2,165.5,37.24,478.29,234
11/12/2021,Automotive,BrandB,5,0,24,323.24,21.52,292.61,351
11/12/2021,Automotive,BrandB,5,0,98.2,264.08,18.55,104.64,393
11/12/2021,Automotive,BrandB,5,0,51.1,363.12,27.53,436.51,172
29/11/21,Automotive,BrandB,0,0,81,312.91,11.51,402.37,79
25/11/21,Automotive,BrandB,3,0,10,241.58,16.13,269.99,288
25/11/21,Automotive,BrandB,3,0,8.1,491.78,34.82,388.77,288
21/11/21,Automotive,BrandB,6,1,75.8,75.88,44.35,67.83,272
13/11/21,Automotive,BrandB,5,0,59.4,301.4,37.5,94.95,17
13/11/21,Automotive,BrandB,5,0,87.2,155.37,6.34,218.43,265
9/11/2021,Automotive,BrandB,1,0,54.3,137.85,11.41,158.65,115
1/11/2021,Automotive,BrandB,0,0,39.9,197.94,19.97,364.01,310
24/10/21,Automotive,BrandB,6,1,34.6,339.4,24.03,196.07,151
16/10/21,Automotive,BrandB,5,0,81.1,453.35,41.45,453.73,284
16/10/21,Automotive,BrandB,5,0,81.1,107.54,18.81,88.3,220
4/10/2021,Automotive,BrandB,0,0,12.4,496.93,21.61,117.99,240
4/10/2021,Automotive,BrandB,0,0,91.4,407.05,20.48,237.3,383
4/10/2021,Automotive,BrandB,0,0,32.5,257.45,13.78,183.06,191
4/10/2021,Automotive,BrandB,0,0,80.4,425.29,32.89,287.02,
30/09/21,Automotive,BrandB,3,0,53.5,96.7,5.46,399.26,323
30/09/21,Automotive,BrandB,3,0,26.4,495.72,44.02,256.5,247
18/09/21,Automotive,BrandB,5,0,26.1,209.49,47.82,102.95,329
14/09/21,Automotive,BrandB,1,0,6.4,302.64,11.24,323.61,276
14/09/21,Automotive,BrandB,1,0,20.5,443.2,10.31,453.3,419
14/09/21,Automotive,BrandB,1,0,24.3,491.64,18.23,85.6,75
10/9/2021,Automotive,BrandB,4,0,26.1,210.32,30.81,372.88,449
10/9/2021,Automotive,BrandB,4,0,83.2,292.05,29.03,63.54,108
10/9/2021,Automotive,BrandB,4,0,95,428.3,5.31,179.23,188
6/9/2021,Automotive,BrandB,0,0,78.2,418.54,15.9,157.77,202
25/08/21,Automotive,BrandB,2,0,99.3,290.66,28.07,218.74,98
21/08/21,Automotive,BrandB,5,0,39.1,251.99,49.89,103.28,32
21/08/21,Automotive,BrandB,5,0,36.8,337.41,15.97,248.8,208
17/08/21,Automotive,BrandB,1,0,39.2,259.42,8.54,176.92,412
13/08/21,Automotive,BrandB,4,0,66.7,131.49,38.94,333.01,219
5/8/2021,Automotive,BrandB,3,0,40.3,429.49,13.39,417.02,134
5/8/2021,Automotive,BrandB,3,0,82.9,493.18,19.2,374.78,12
1/8/2021,Automotive,BrandB,6,1,13.3,96.69,44.63,158.47,190
1/8/2021,Automotive,BrandB,6,1,99.9,381.17,9.24,59.66,172
1/8/2021,Automotive,BrandB,6,1,77.5,85.62,27.65,145.82,488
1/8/2021,Automotive,BrandB,6,1,9.6,307.31,8.73,78.82,205
24/07/21,Automotive,BrandB,5,0,44.5,395.81,49.96,212.15,318
20/07/21,Automotive,BrandB,1,0,82.1,332.86,42.32,162.91,364
16/07/21,Automotive,BrandB,4,0,89.5,65.7,25.4,319.51,254
8/7/2021,Automotive,BrandB,3,0,14.6,442.22,47.59,150.23,147
18/06/21,Automotive,BrandB,4,0,36.1,250.45,24.95,236.76,431
